character,film,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
THREEPIO,EpisodeVI,0.022971833124756813,-0.0646766722202301,0.2051236629486084,-0.2117699831724167,0.693756639957428,-0.16440600156784058,-0.1031700074672699,0.26358968019485474,-0.17474667727947235,0.11757249385118484,-0.13039100170135498,0.20889084041118622,-0.611436665058136,0.06766600161790848,0.41015949845314026,0.41821983456611633,0.608418345451355,-0.24029499292373657,-0.1389186531305313,-0.6902599930763245,-0.43863001465797424,0.05147833749651909,0.21707899868488312,0.22847817838191986,0.4961666166782379,-1.3548049926757812,-0.384074330329895,0.1502668261528015,0.763211727142334,-0.5731533169746399,2.7592833042144775,0.5840283036231995,-0.36589550971984863,-0.013318662531673908,-0.021204829216003418,-0.09070100635290146,0.3293801546096802,0.4729994833469391,0.12704850733280182,-0.35483667254447937,-0.03593183681368828,-0.06920433044433594,-0.045851338654756546,0.4594949781894684,-0.20862217247486115,0.2862471640110016,0.061875998973846436,-0.1039283350110054,0.2432701736688614,0.41097185015678406
THREEPIO,EpisodeVI,0.08904997259378433,0.13169856369495392,0.12052427977323532,-0.5085200071334839,0.6201819181442261,-0.1938459873199463,-0.5852617025375366,0.3039068579673767,-0.464858740568161,0.06429416686296463,-0.18994759023189545,0.5689685940742493,-0.37575259804725647,0.12784713506698608,0.6004048585891724,0.390185683965683,0.31317955255508423,-0.19651074707508087,-0.11791356652975082,-0.39581578969955444,-0.16370858252048492,0.5097556710243225,0.1071014329791069,0.3643505871295929,0.6126770973205566,-1.5902750492095947,-0.4502200186252594,-0.25373098254203796,0.4173399806022644,-0.7213204503059387,2.4895999431610107,0.27577853202819824,-0.3701442778110504,-0.33481574058532715,0.1987517923116684,0.05865742638707161,0.11157014220952988,-0.01386771909892559,0.19230571389198303,-0.4176099896430969,-0.06893442571163177,0.1448650062084198,0.011341282166540623,0.3999667167663574,0.13422571122646332,0.11072628945112228,0.2823731601238251,-0.2967994511127472,-0.123466856777668,0.3161003887653351
THREEPIO,EpisodeVI,0.05928349494934082,0.6701849699020386,-0.6537150144577026,-0.19455499947071075,1.3496500253677368,-0.5170599818229675,0.6022550463676453,0.3679099977016449,-0.04203501343727112,0.7968900203704834,-0.6302850246429443,0.44974610209465027,0.5702899694442749,-0.4716600179672241,-0.4301550090312958,0.029260002076625824,0.2590999901294708,0.5314149856567383,0.7295700311660767,-0.047000497579574585,-0.8706600069999695,1.183150053024292,0.23173001408576965,-0.3626450002193451,1.1306999921798706,-0.30105000734329224,-0.9999250173568726,0.5479249954223633,0.9861099720001221,-0.3401159942150116,0.5344799757003784,0.9818199872970581,-0.07806000113487244,0.42453500628471375,-0.004499900154769421,-0.14496000111103058,0.18351098895072937,0.3986719846725464,-0.3842250108718872,-0.6057350039482117,0.4639649987220764,-0.38091498613357544,-0.4230799973011017,0.5471299886703491,-0.4693950116634369,0.7690750360488892,-1.0078599452972412,-0.13999499380588531,0.18312549591064453,0.503974974155426
THREEPIO,EpisodeVI,-0.0684114322066307,0.1390514224767685,-0.4360358417034149,-0.16212628781795502,-0.18638570606708527,-0.18040084838867188,0.1496044397354126,-0.08642600476741791,-0.5115671157836914,-0.20451600849628448,-0.14721901714801788,0.35385581851005554,-0.1394987404346466,-0.1939992904663086,-0.2385457307100296,0.08752312511205673,0.4480728507041931,0.08855856955051422,-0.06629714369773865,-0.026212871074676514,0.04658228158950806,-0.09723278135061264,0.034294284880161285,0.17799854278564453,0.332520455121994,-0.025891419500112534,-0.7957639098167419,0.03326714411377907,-0.5801684260368347,-0.4765150249004364,0.13629858195781708,-0.09295328706502914,0.08738429099321365,0.6348342895507812,0.41689857840538025,-0.0047815702855587006,0.010516328737139702,-0.02669571526348591,0.19203999638557434,0.28784483671188354,-0.04500385746359825,0.2742714285850525,-0.33408284187316895,-0.301257848739624,0.15879997611045837,-0.6646960377693176,0.6551256775856018,-0.39973658323287964,0.3070116937160492,0.1038147583603859
THREEPIO,EpisodeVI,0.03047950007021427,0.008561000227928162,0.4730423390865326,-0.26655951142311096,0.5159900188446045,-0.5411366820335388,-0.4117993414402008,0.13867168128490448,-0.2589664161205292,0.15331818163394928,-0.2995138466358185,0.31229832768440247,-0.6136016845703125,0.03142699971795082,0.7993817329406738,0.5689199566841125,0.6684160232543945,-0.10818284004926682,-0.06716933846473694,-0.687990665435791,-0.10124877095222473,0.40246832370758057,0.3306383192539215,0.17930783331394196,0.5696086287498474,-1.873983383178711,-0.4150453507900238,-0.11689743399620056,0.7985799908638,-0.6776391863822937,3.3421499729156494,0.8948900699615479,-0.5873510241508484,-0.038325000554323196,-0.15501441061496735,-0.40565189719200134,-0.02115899883210659,0.1098560020327568,0.1928163319826126,-0.5174782872200012,-0.33156946301460266,-0.0038955050986260176,0.3809938430786133,0.24871499836444855,0.1681961566209793,0.19531799852848053,-0.015147331170737743,0.10924166440963745,-0.07857536524534225,0.7514765858650208
THREEPIO,EpisodeVI,-0.07853741943836212,0.4217740297317505,0.27269265055656433,-0.5867317318916321,0.3881016671657562,-0.46621230244636536,-0.3412649929523468,0.28897151350975037,-0.3122279942035675,0.3527733087539673,-0.4707750082015991,0.6046826839447021,-0.3996046781539917,0.07928299903869629,0.6824566721916199,0.4962098300457001,0.3692466914653778,0.0042356750927865505,0.14030449092388153,-0.2670033276081085,-0.29775166511535645,0.517339825630188,0.5364649891853333,0.4174833595752716,0.9310615658760071,-1.589583396911621,-0.8635745048522949,0.23550432920455933,0.638557493686676,-0.7025166153907776,2.1529316902160645,0.7011749744415283,-0.2269371747970581,0.12296996265649796,-0.03874083235859871,-0.4273500144481659,0.2434200495481491,-0.09919583797454834,0.4668649733066559,-0.3207983672618866,-0.3484583795070648,0.14181600511074066,-0.16224513947963715,0.18994899094104767,0.2989908456802368,0.28805097937583923,-0.08067183941602707,-0.1276303380727768,0.19375348091125488,0.8135867118835449
THREEPIO,EpisodeVI,0.17603899538516998,0.7247800230979919,0.4864799976348877,-0.6669650077819824,0.1355299949645996,-1.0059750080108643,-0.030885010957717896,0.5804460048675537,-0.28693997859954834,0.5127249956130981,-0.4056500196456909,0.5606800317764282,-0.40522500872612,0.34487998485565186,0.7741600275039673,0.7821549773216248,0.036065004765987396,-0.2799129784107208,0.23620900511741638,0.043404996395111084,-0.3340349793434143,0.3019999861717224,1.1006100177764893,0.5602099895477295,0.643339991569519,-1.6093499660491943,-0.963346004486084,0.43283501267433167,0.29103749990463257,-0.8920300006866455,1.892300009727478,0.7798700332641602,-0.5137094855308533,0.7563149929046631,0.4488399922847748,-0.674934983253479,0.7748750448226929,0.10750749707221985,0.5517299771308899,-0.13657499849796295,-0.47394001483917236,0.24210500717163086,-0.1286769062280655,0.18853498995304108,0.24260249733924866,0.1363079994916916,0.015929996967315674,-0.3291729986667633,0.23009049892425537,0.6407500505447388
THREEPIO,EpisodeVI,0.1819317638874054,1.008749008178711,0.5190675258636475,-0.46297088265419006,0.23029875755310059,-0.6483274698257446,0.16787824034690857,-0.03536674752831459,-0.14641883969306946,0.6879212856292725,-0.3279787302017212,0.6299899816513062,-0.2508796453475952,0.2051289975643158,-0.042808011174201965,0.24588987231254578,-0.1491912305355072,-0.05442938208580017,0.14629900455474854,0.27720826864242554,-0.1423112452030182,0.34479501843452454,0.5822650194168091,0.05750451236963272,0.44268274307250977,-1.4853674173355103,-0.8249921798706055,0.09868751466274261,-0.08633813261985779,-0.6766384840011597,1.69341242313385,0.5065600275993347,-0.24269963800907135,0.3840787410736084,0.23404061794281006,-0.4737110137939453,0.5329899787902832,0.017021868377923965,0.2924012541770935,0.040609873831272125,0.19090160727500916,0.28466498851776123,-0.057652492076158524,-0.14537876844406128,0.33876198530197144,0.38543498516082764,-0.22422873973846436,0.008577480912208557,0.18664924800395966,0.46600663661956787
BIB,EpisodeVI,-0.10345999896526337,-0.05311998724937439,0.4756139814853668,0.3069474995136261,-0.3048255145549774,-0.6120175123214722,0.4779924750328064,-0.03464224189519882,0.09718000888824463,-0.10751999914646149,-0.06554749608039856,0.49757999181747437,-0.00017599761486053467,0.08224798738956451,-0.0601625069975853,0.18884076178073883,0.4344099760055542,-0.08890374004840851,0.23232276737689972,0.8763524889945984,-0.04707300290465355,-0.07811000198125839,0.9500749707221985,0.7942274808883667,0.7332049608230591,-0.45610499382019043,-0.6183624863624573,-0.51265549659729,-0.4251500070095062,0.027091003954410553,0.7071825265884399,-0.05299624800682068,-0.088383249938488,0.7149400115013123,-0.15394249558448792,-0.11363200098276138,0.07262250781059265,-0.15072250366210938,0.28434649109840393,0.10499674081802368,0.07780574262142181,0.19793075323104858,-0.01017000526189804,-0.2668275237083435,0.46791747212409973,-0.34183749556541443,0.005341498181223869,-0.8306049704551697,0.9528899788856506,0.0731474757194519
THREEPIO,EpisodeVI,0.15066976845264435,0.32186222076416016,0.16332554817199707,-0.12983113527297974,-0.07447890192270279,-0.44264891743659973,0.3024556636810303,-0.020777443423867226,-0.30053383111953735,0.05488289147615433,-0.21463453769683838,0.4515051245689392,-0.008207877166569233,0.18583375215530396,-0.16057223081588745,0.37261664867401123,0.13642822206020355,0.12715989351272583,0.19284333288669586,0.47875893115997314,0.18962422013282776,0.029736658558249474,0.357162743806839,0.49343156814575195,0.516370952129364,-1.0004189014434814,-0.7397518754005432,-0.22000686824321747,-0.3714694380760193,-0.3359578847885132,1.4253522157669067,0.1593237817287445,-0.2534482181072235,0.41307446360588074,0.20443111658096313,0.0045901136472821236,0.1386900246143341,-0.19984111189842224,0.19239063560962677,-0.0011222213506698608,-0.13903744518756866,0.2655503451824188,-0.31318774819374084,-0.17334389686584473,0.3146529197692871,-0.25716111063957214,0.2702883183956146,-0.6122210025787354,0.5188248753547668,0.11184278875589371
